rank,cluster,violation_count,congestion_impact_index,cii_normalized,cii_density,avg_impact_score,avg_severity,junction_pct,peak_hour,centroid_lat,centroid_lon,approx_radius_m,dominant_police_station,dominant_junction,dominant_violation_type,dominant_vehicle_type,unique_vehicles
257,354,34,156.0,0.1451850078821725,19862.536897868536,4.588235294117647,2.2941176470588234,0.0,7,12.910300038235293,77.68580275294119,35.384308199593455,Bellandur,No Junction,NO PARKING,CAR,34
258,496,56,154.0,0.14322304831619723,13514.278003259376,2.75,2.0892857142857144,0.0,9,12.90944265892857,77.64454100714285,60.226690603482034,HSR Layout,No Junction,NO PARKING,SCOOTER,56
259,233,20,152.0,0.14126108875022192,18844.29169809028,7.6,4.0,0.0,1,13.01879969,77.553368545,50.67070519597874,Yeshwanthpura,No Junction,WRONG PARKING,PASSENGER AUTO,19
260,424,18,151.0,0.14028010896723425,19225.917125500957,8.38888888888889,4.611111111111111,0.0,8,13.068108894444444,77.62940970555556,19.790669419714522,Hennuru,No Junction,NO PARKING,CAR,18
261,513,16,151.0,0.14028010896723425,19225.917125500957,9.4375,7.3125,0.0,3,12.820073375,77.68763623125,33.328690711444054,Electronic City,No Junction,WRONG PARKING,SCOOTER,16
262,343,31,151.0,0.14028010896723425,19225.917125500957,4.870967741935484,3.161290322580645,0.0,8,13.144255935483873,77.61789476129032,28.806505772301804,Chikkajala,No Junction,NO PARKING,MOTOR CYCLE,31
263,109,49,150.8,0.14008391301063675,10324.393844388262,3.0775510204081633,2.0408163265306123,1.0,6,12.908455228571428,77.60094216734694,68.185723464708,Mico Layout,BTP130 - GD Mara Junction,NO PARKING,SCOOTER,45
264,476,44,149.0,0.13831814940125894,11374.04221160665,3.3863636363636362,2.0681818181818183,0.0,11,12.924237266246843,77.67319655180724,64.5744595417969,Bellandur,No Junction,WRONG PARKING,MAXI-CAB,44
265,348,37,148.0,0.1373371696182713,17367.289774057135,4.0,2.0,0.0,2,12.95665904054054,77.70857994594594,52.08226897046533,HAL Old Airport,No Junction,WRONG PARKING,MAXI-CAB,37
266,26,43,148.0,0.1373371696182713,18843.945262080408,3.441860465116279,2.186046511627907,0.0,2,12.916453272093024,77.63824869069767,48.498078745678164,HSR Layout,No Junction,NO PARKING,CAR,43
267,599,12,148.0,0.1373371696182713,18843.945262080408,12.333333333333334,6.75,0.0,13,12.911519474270035,77.55210985738726,25.246403332750592,K.S. Layout,No Junction,PARKING IN A MAIN ROAD,CAR,12
268,81,31,147.0,0.13635618983528364,18716.62130760689,4.741935483870968,3.129032258064516,0.0,10,12.91683331501745,77.67324969193548,31.352321806564593,Bellandur,No Junction,WRONG PARKING,MOTOR CYCLE,30
269,447,28,145.6,0.13498281813910093,18538.36777134397,5.2,2.0,1.0,11,12.945366239285715,77.57998551428571,30.61449164293255,Basavanagudi,BTP185 - RV Teachers College,NO PARKING,CAR,22
270,117,38,145.0,0.13439423026930836,18461.97339865986,3.8157894736842106,2.6842105263157894,0.0,9,13.00681425,77.57881215,40.00847497653709,Sadashivanagar,No Junction,NO PARKING,CAR,35
271,433,40,145.0,0.13439423026930836,18461.97339865986,3.625,2.075,0.0,9,12.9961059,77.6170650975,46.8226130729291,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,35
272,122,37,143.0,0.13243227070333305,18207.325489712824,3.864864864864865,2.081081081081081,0.0,10,13.054909572972972,77.50763100270271,39.88804065973142,Chikkabanavara,No Junction,NO PARKING,CAR,36
273,264,34,143.0,0.13243227070333305,18207.325489712824,4.205882352941177,2.8823529411764706,0.0,11,13.099346338235293,77.59743850882353,31.012019865135645,Yelahanka,No Junction,WRONG PARKING,MOTOR CYCLE,33
274,488,33,142.0,0.13145129092034538,10378.16751942104,4.303030303030303,2.1515151515151514,0.0,7,13.020252512121212,77.53766960909091,65.99467546953325,Rajajinagar,No Junction,WRONG PARKING,CAR,30
275,205,35,142.0,0.13145129092034538,18080.00153523931,4.057142857142857,2.0,0.0,5,12.98005622,77.65221592571429,46.585586880681944,Banaswadi,No Junction,NO PARKING,CAR,32
276,580,23,140.0,0.12948933135437007,17825.353626292275,6.086956521739131,4.869565217391305,0.0,6,12.990871508112814,77.68771663758193,21.058265857726404,Mahadevapura,No Junction,WRONG PARKING,SCOOTER,23
277,540,16,140.0,0.12948933135437007,17825.353626292275,8.75,4.9375,0.0,11,12.97660945625,77.6266862125,35.565744957822,Halasur,No Junction,NO PARKING,CAR,16
278,83,34,138.0,0.12752737178839477,17570.705717345245,4.0588235294117645,2.0294117647058822,0.0,11,12.893828594117647,77.56778893529412,18.436098367250736,K.S. Layout,No Junction,NO PARKING,CAR,29
279,87,18,138.0,0.12752737178839477,17570.705717345245,7.666666666666667,4.888888888888889,0.0,5,13.03586951111111,77.73537141666667,26.434555414580952,K.R. Pura,No Junction,NO PARKING,CAR,18
280,456,20,136.5,0.1260559021139133,17379.71978563497,6.825,3.5,1.0,11,12.97964921,77.59136839499999,21.576847503981003,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,NO PARKING,MOTOR CYCLE,17
281,602,13,136.0,0.1255654122224195,17316.05780839821,10.461538461538462,6.076923076923077,0.0,0,12.956248853846155,77.51968262307693,27.43644835283127,Byatarayanapura,No Junction,NO PARKING,CAR,10
282,235,25,135.20000000000002,0.1247806283960294,10264.467601716564,5.408,2.08,1.0,0,12.992173912,77.550867716,64.7508084687503,Vijayanagara,"BTP170 - Dr. Bheem Rao Palace, Chord Road",WRONG PARKING,CAR,25
283,226,33,135.0,0.12458443243943183,17188.733853924696,4.090909090909091,2.242424242424242,0.0,10,13.072183015151516,77.59194836060605,47.14185417745685,Kodigehalli,No Junction,WRONG PARKING,CAR,33
284,388,11,133.0,0.12262247287345653,16934.08594497766,12.090909090909092,8.181818181818182,0.0,3,12.935379363636365,77.69340327272727,20.267240634769287,HAL Old Airport,No Junction,WRONG PARKING,MOTOR CYCLE,11
285,356,15,132.0,0.12164149309046889,16806.761990504147,8.8,4.4,0.0,6,12.975175612348625,77.69758403487134,13.90713169479524,Mahadevapura,No Junction,WRONG PARKING,CAR,15
286,238,33,132.0,0.12164149309046889,16806.761990504147,4.0,2.0,0.0,4,13.184098051515152,77.68783751818182,28.95501547268636,Chikkajala,No Junction,WRONG PARKING,CAR,33
287,307,62,130.8,0.12046431735088371,11153.432030952328,2.109677419354839,2.0161290322580645,0.04838709677419355,4,12.969061024193548,77.54561328709677,61.09767347209237,Vijayanagara,No Junction,NO PARKING,SCOOTER,59
288,367,35,130.0,0.11967953352449358,16552.114081557113,3.7142857142857144,2.0,0.0,3,12.974049402857142,77.50908264857142,40.331432915429986,Jnanabharathi,No Junction,NO PARKING,CAR,35
289,227,33,130.0,0.11967953352449358,16552.114081557113,3.9393939393939394,2.0303030303030303,0.0,10,13.058280745454544,77.59315310606061,44.58123538726616,Kodigehalli,No Junction,NO PARKING,CAR,29
290,346,23,130.0,0.11967953352449358,16552.114081557113,5.6521739130434785,2.4782608695652173,1.0,7,12.910863078260869,77.58757312173913,29.42762548705676,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",NO PARKING,CAR,22
291,462,20,129.0,0.11869855374150591,16424.790127083597,6.45,5.1,0.0,11,12.909482463382838,77.54997417338197,31.476939768187492,K.S. Layout,No Junction,WRONG PARKING,MOPED,20
292,116,29,127.4,0.11712898608872568,16221.071799925972,4.393103448275863,2.1724137931034484,1.0,6,12.961129931034483,77.5837893448276,49.34414038794775,Halasuru Gate,"BTP168 - MSR Building, JC Road",NO PARKING,CAR,29
293,601,17,127.0,0.11673659417553062,16170.142218136565,7.470588235294118,4.647058823529412,0.0,4,12.948848176470587,77.52326125294118,36.85261232424262,Byatarayanapura,No Junction,NO PARKING,CAR,17
294,295,12,127.0,0.11673659417553062,16170.142218136565,10.583333333333334,5.166666666666667,0.0,10,12.969630570263481,77.74991696460042,26.843804041828495,Whitefield,No Junction,NO PARKING,CAR,12
295,124,39,126.0,0.11575561439254296,16042.81826366305,3.230769230769231,2.1794871794871793,0.0,4,13.071624648717949,77.59317050512821,9.867069455861726,Hebbala,No Junction,NO PARKING,CAR,39
296,315,18,124.0,0.11379365482656766,15788.170354716016,6.888888888888889,3.5555555555555554,0.0,11,13.175514922222224,77.63548588333333,14.703372635069975,Chikkajala,No Junction,NO PARKING,CAR,18
297,93,20,122.2,0.1120278912171899,15558.987236663688,6.11,2.6,1.0,6,12.90644387,77.57348138500001,24.814855817072154,J.P. Nagar,"BTP159 - JP Nagar Metro, ORR",NO PARKING,PASSENGER AUTO,20
298,259,30,122.2,0.1120278912171899,15558.987236663688,4.073333333333333,2.2,1.0,13,12.951820587408092,77.57693873633333,37.43766559154536,V.V.Puram (C.Pet),BTP106 - VV Puram College,WRONG PARKING,CAR,30
299,439,15,122.2,0.1120278912171899,15558.987236663688,8.146666666666667,3.7333333333333334,1.0,6,12.956444233333334,77.58116675333333,23.09584932103748,City Market,BTP119 - Minerva Circle,WRONG PARKING,CAR,15
300,501,15,122.0,0.11183169526059236,15533.522445768984,8.133333333333333,5.4,0.0,1,12.855584,77.66431278666667,27.198411153068097,Electronic City,No Junction,WRONG PARKING,CAR,14
301,504,17,122.0,0.11183169526059236,15533.522445768984,7.176470588235294,2.8823529411764706,0.8823529411764706,8,12.906343305882352,77.59060358235294,41.900570862353625,J.P. Nagar,BTP222 - Delmia Circle,NO PARKING,CAR,17
302,541,25,121.8,0.11163549930399483,15508.057654874281,4.872,2.2,0.04,3,12.901457568000001,77.593775056,38.659851800603825,J.P. Nagar,No Junction,NO PARKING,CAR,17
303,525,40,120.9,0.11075261749930594,15393.466095848116,3.0225,2.075,1.0,5,12.922192749999999,77.5807073425,44.948224941200465,Jayanagara,"BTP190 - 36th Cross, 4th Main, Jayanagar",NO PARKING,SCOOTER,39
304,327,16,120.9,0.11075261749930594,15393.466095848116,7.55625,3.9375,1.0,4,12.94450503125,77.52702530625,44.2026300556386,Byatarayanapura,BTP098 - Nayandahalli Junction,NO PARKING,MAXI-CAB,16
305,249,12,119.0,0.1088887559116294,15151.550582348435,9.916666666666666,5.75,0.0,3,13.024720483333333,77.54693329166666,35.815733834370086,Yeshwanthpura,No Junction,WRONG PARKING,CAR,12
306,417,30,118.0,0.10790777612864175,12140.664755141015,3.933333333333333,2.0,0.0,9,12.973432323333332,77.60950258999999,55.621773706403076,Ashok Nagar,No Junction,NO PARKING,CAR,29
307,167,14,118.0,0.10790777612864175,15024.22662787492,8.428571428571429,4.142857142857143,0.0,3,13.020549592857142,77.58411962142857,32.4224032511929,R.T. Nagar,No Junction,WRONG PARKING,PASSENGER AUTO,14
308,305,19,118.0,0.10790777612864175,15024.22662787492,6.2105263157894735,3.3157894736842106,0.0,4,12.993445368421053,77.60733473157894,37.98284616946424,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,17
309,398,23,117.0,0.1069267963456541,14896.902673401402,5.086956521739131,3.260869565217391,0.0,7,12.974919007445914,77.62550944011548,48.0448484173038,Halasur,No Junction,NO PARKING,CAR,23
310,512,12,117.0,0.1069267963456541,14896.902673401402,9.75,5.5,0.0,9,12.922257858333333,77.610423525,12.337886295329634,Mico Layout,No Junction,WRONG PARKING,MAXI-CAB,12
311,10,47,117.0,0.1069267963456541,13993.777774643873,2.4893617021276597,2.021276595744681,0.0,10,12.916488636170214,77.65173924468085,51.58821582333877,HSR Layout,No Junction,NO PARKING,SCOOTER,47
312,485,29,116.0,0.10594581656266644,14769.578718927887,4.0,2.0344827586206895,0.0,3,13.119928548275862,77.61002135172414,33.01636331181698,Yelahanka,No Junction,WRONG PARKING,MAXI-CAB,28
313,373,11,115.7,0.10565152262777015,14731.381532585832,10.518181818181818,4.818181818181818,1.0,10,12.942373481818182,77.52563408181818,22.927182819963353,Byatarayanapura,BTP098 - Nayandahalli Junction,WRONG PARKING,CAR,11
314,422,40,114.4,0.1043762489098862,14565.86039177026,2.8600000000000003,2.0,1.0,2,12.956851275,77.57505051000001,14.33503399630959,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,NO PARKING,SCOOTER,38
315,279,29,114.0,0.10398385699669115,12869.685855572694,3.9310344827586206,2.0,0.0,3,13.122112817241378,77.61082030344826,53.09987714712528,Yelahanka,No Junction,WRONG PARKING,MAXI-CAB,29
316,153,31,113.0,0.10300287721370349,14387.606855507338,3.6451612903225805,2.193548387096774,0.0,2,13.026398348387097,77.7205479064516,38.35909891701303,K.R. Pura,No Junction,NO PARKING,CAR,31
317,383,29,113.0,0.10300287721370349,9707.669623871967,3.896551724137931,2.206896551724138,0.0,4,13.121215006896552,77.61753216896551,60.87048911906718,Yelahanka,No Junction,WRONG PARKING,CAR,29
318,592,12,112.3,0.10231619136561212,14298.480087375876,9.358333333333333,6.75,0.9166666666666666,11,12.947271375,77.52431713333333,31.352011308798744,Byatarayanapura,BTP098 - Nayandahalli Junction,NO PARKING,LORRY/GOODS VEHICLE,12
319,67,20,112.0,0.10202189743071584,14260.282901033821,5.6,2.85,0.0,5,12.911209981931838,77.48025719479588,26.290652488535272,Kengeri,No Junction,NO PARKING,CAR,20
320,472,10,112.0,0.10202189743071584,14260.282901033821,11.2,6.0,0.0,6,12.96792408957118,77.74974380645516,32.70157062813096,Whitefield,No Junction,NO PARKING,CAR,10
321,463,12,112.0,0.10202189743071584,14260.282901033821,9.333333333333334,9.333333333333334,0.0,8,12.925075116666667,77.49884434166667,12.459466466931016,Kengeri,No Junction,NO PARKING,SCOOTER,12
322,326,25,112.0,0.10202189743071584,14260.282901033821,4.48,2.0,0.0,3,12.990798704,77.600697376,45.3233228100534,Shivajinagar,No Junction,NO PARKING,CAR,23
323,576,15,111.8,0.1018257014741183,14234.818110139118,7.453333333333333,4.666666666666667,1.0,0,12.94571662,77.52871835333333,46.764161641965494,Byatarayanapura,BTP098 - Nayandahalli Junction,NO PARKING,SCOOTER,15
324,293,15,111.8,0.1018257014741183,14234.818110139118,7.453333333333333,3.0,1.0,5,12.963106746666666,77.55938697333333,21.68858928220939,Magadi Road,BTP091 - Sirsi Circle,NO PARKING,CAR,14
325,152,28,111.0,0.10104091764772818,14025.855350564332,3.9642857142857144,2.107142857142857,0.0,10,12.911343432142857,77.64456431785713,50.190540800157855,HSR Layout,No Junction,NO PARKING,CAR,27
326,420,18,110.0,0.10005993786474053,14005.634992086789,6.111111111111111,3.611111111111111,0.0,4,12.835894927777778,77.6790202,33.064521761581084,Electronic City,No Junction,PARKING ON FOOTPATH,SCOOTER,18
327,154,29,109.2,0.09927515403835041,13903.775828507976,3.7655172413793103,2.0,1.0,10,12.920084062068966,77.61042942758621,31.943207431635095,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",WRONG PARKING,SCOOTER,28
328,446,30,108.0,0.09809797829876522,13750.987083139757,3.6,2.3,0.0,14,13.022013306666668,77.53267725,45.023334256920414,Rajajinagar,No Junction,WRONG PARKING,HGV,30
329,382,26,108.0,0.09809797829876522,13750.987083139757,4.153846153846154,2.5384615384615383,0.0,5,12.914480994604126,77.48124542961538,45.594328801801765,Kengeri,No Junction,NO PARKING,SCOOTER,26
330,333,29,108.0,0.09809797829876522,13750.987083139757,3.7241379310344827,2.0,0.0,3,13.020083603448276,77.53203141034483,31.358993029451987,Rajajinagar,No Junction,NO PARKING,CAR,28
331,467,27,107.0,0.09711699851577757,13623.66312866624,3.962962962962963,2.2222222222222223,0.0,11,12.862474322222223,77.53014677407408,45.63775589079127,Thalagattapura,No Junction,NO PARKING,CAR,24
332,324,23,106.60000000000001,0.09672460660258252,11901.138683115396,4.6347826086956525,2.260869565217391,1.0,6,12.967200982608695,77.59431437826088,53.39608404753379,Halasuru Gate,BTP203 - RRMR Junction,NO PARKING,CAR,23
333,107,23,106.0,0.09613601873278992,13496.339174192724,4.608695652173913,4.304347826086956,0.0,13,13.083465460869565,77.63826760434782,21.280701615320687,Hennuru,No Junction,WRONG PARKING,SCOOTER,23
334,309,47,106.0,0.09613601873278992,8682.171697673517,2.25531914893617,2.0,0.0,11,12.967028878723402,77.54305230425533,62.339571276930705,Vijayanagara,No Junction,WRONG PARKING,SCOOTER,47
335,232,39,106.0,0.09613601873278992,11637.240409306694,2.717948717948718,2.0,0.0,13,12.90593168974359,77.54233981025641,53.845943742197015,K.S. Layout,No Junction,WRONG PARKING,SCOOTER,39
336,25,28,105.0,0.09515503894980228,13369.015219719207,3.75,2.0357142857142856,0.0,4,12.919656589285713,77.64512939285714,29.87444044859426,HSR Layout,No Junction,NO PARKING,CAR,28
337,329,31,104.0,0.09417405916681462,13241.69126524569,3.3548387096774195,2.225806451612903,0.0,13,12.900315693548388,77.5858607967742,28.414784747333925,J.P. Nagar,No Junction,NO PARKING,CAR,30
338,278,22,104.0,0.09417405916681462,13241.69126524569,4.7272727272727275,2.0,1.0,11,12.989939754545453,77.55610862272728,47.757962411559156,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",WRONG PARKING,CAR,22
339,280,30,103.0,0.09319307938382697,13114.367310772175,3.433333333333333,2.2,0.0,13,12.84095228,77.65000166,49.1588064276949,Electronic City,No Junction,WRONG PARKING,CAR,30
340,469,21,102.7,0.09289878544893067,13076.17012443012,4.890476190476191,2.238095238095238,1.0,6,12.967078714285714,77.60045747619048,33.61935896665487,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",NO PARKING,CAR,20
341,361,18,102.0,0.09221209960083931,12987.043356298658,5.666666666666667,3.1666666666666665,0.0,13,12.99465776111111,77.60769450000001,37.49240243299291,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,18
342,250,14,101.4,0.09162351173104673,12910.64898361455,7.242857142857143,2.7857142857142856,1.0,8,12.987412442857144,77.58258007857144,17.5699916021365,High ground,BTP054 - Shivananda Circle,NO PARKING,CAR,13
343,125,20,101.4,0.09162351173104673,12910.64898361455,5.07,2.0,1.0,4,12.931793105,77.613808235,25.554501219998926,Adugodi,BTP140 - Madiwala Check Post,NO PARKING,PASSENGER AUTO,20
344,565,10,101.4,0.09162351173104673,12910.64898361455,10.14,4.4,1.0,7,12.924307500000001,77.58594486,25.1758238980905,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",NO PARKING,CAR,9
345,176,38,101.0,0.09123111981785166,12859.719401825143,2.6578947368421053,2.026315789473684,0.0,4,12.962198286842106,77.6491182131579,18.2657258655798,Jeevanbheemanagar,No Junction,NO PARKING,SCOOTER,36
346,449,21,100.0,0.09025014003486401,12732.395447351626,4.761904761904762,2.380952380952381,0.0,10,12.88330471904762,77.54892871428572,39.700254744202155,Thalagattapura,No Junction,NO PARKING,CAR,20
347,369,41,100.0,0.09025014003486401,12732.395447351626,2.4390243902439024,2.2195121951219514,0.0,5,12.978253602439024,77.64185596585365,44.85006898858293,Jeevanbheemanagar,No Junction,NO PARKING,SCOOTER,37
348,325,25,100.0,0.09025014003486401,12732.395447351626,4.0,2.0,0.0,11,12.992464648,77.659835304,42.987879778820016,Banaswadi,No Junction,NO PARKING,CAR,25
349,428,49,100.0,0.09025014003486401,12732.395447351626,2.0408163265306123,2.0408163265306123,0.0,4,13.003523763265306,77.66275438163265,10.782977373226007,Banaswadi,No Junction,NO PARKING,SCOOTER,34
350,489,16,100.0,0.09025014003486401,12732.395447351626,6.25,5.5625,0.0,7,12.938152575,77.74682604375,28.87990552353397,Whitefield,No Junction,WRONG PARKING,SCOOTER,16
351,391,12,100.0,0.09025014003486401,12732.395447351626,8.333333333333334,6.166666666666667,0.0,3,13.048995708333331,77.54322555833333,30.04011951978873,Jalahalli,No Junction,WRONG PARKING,SCOOTER,12
352,314,27,100.0,0.09025014003486401,12732.395447351626,3.7037037037037037,2.0,0.0,3,12.88712624074074,77.6409010962963,31.257918103694966,Hulimavu,No Junction,WRONG PARKING,CAR,24
353,379,20,99.0,0.08926916025187635,12605.07149287811,4.95,2.55,0.0,4,13.121588739999998,77.621764665,47.10217775179245,Yelahanka,No Junction,WRONG PARKING,CAR,20
354,538,24,98.8,0.08907296429527882,12579.606701983406,4.116666666666666,2.0833333333333335,1.0,5,12.949156916666666,77.57685274583334,34.02859817746745,V.V.Puram (C.Pet),BTP193 - Vasavi Circle,NO PARKING,CAR,23
355,437,12,97.0,0.08730720068590105,12350.423583931077,8.083333333333334,4.75,0.0,10,12.918068108333335,77.67125075833333,27.496979381061237,Bellandur,No Junction,NO PARKING,CAR,12
356,316,17,96.2,0.08652241685951093,12248.564420352264,5.658823529411765,3.4705882352941178,1.0,4,12.974190035294118,77.56624957058823,24.51801369212237,Magadi Road,BTP074 - Leprosy Hospital Junction,NO PARKING,SCOOTER,17
357,175,14,96.2,0.08652241685951093,12248.564420352264,6.871428571428572,3.0714285714285716,1.0,5,12.906227092857142,77.59314977857143,29.40724355940581,J.P. Nagar,BTP222 - Delmia Circle,NO PARKING,CAR,14
358,375,30,96.0,0.0863262209029134,12223.099629457562,3.2,2.0,0.0,9,12.9383264,77.59260294333333,36.996132562530626,Wilson Garden,No Junction,NO PARKING,CAR,28
359,574,47,96.0,0.0863262209029134,12223.099629457562,2.0425531914893615,2.0425531914893615,0.0,12,12.8509053,77.65745645744681,24.867106259837207,Electronic City,No Junction,WRONG PARKING,SCOOTER,44
360,199,22,94.0,0.0843642613369381,11968.45172051053,4.2727272727272725,2.1363636363636362,0.0,4,13.059883780947608,77.57665063731126,31.869452108482317,Kodigehalli,No Junction,WRONG PARKING,PASSENGER AUTO,22
361,556,21,94.0,0.0843642613369381,11968.45172051053,4.476190476190476,2.238095238095238,0.0,4,13.004765061904761,77.59445649047619,37.29856275221845,R.T. Nagar,No Junction,WRONG PARKING,CAR,17
362,77,25,93.60000000000001,0.08397186942374305,11917.522138721124,3.744,2.0,1.0,2,12.963115304,77.601300216,37.88183277677698,Ashok Nagar,BTP172 - Nanjappa Circle,NO PARKING,CAR,25
363,511,23,93.0,0.08338328155395044,11841.127766037012,4.043478260869565,2.4347826086956523,0.0,2,13.00601505652174,77.5932052,37.05346665723849,R.T. Nagar,No Junction,NO PARKING,CAR,19
364,308,28,92.0,0.08240230177096279,11713.803811563495,3.2857142857142856,2.0,0.0,11,12.97029270917589,77.61018260519761,17.51513496111538,Ashok Nagar,No Junction,NO PARKING,PASSENGER AUTO,27
365,494,23,92.0,0.08240230177096279,11713.803811563495,4.0,2.0,0.0,2,13.047387147826088,77.57160807391304,28.733165622616397,Kodigehalli,No Junction,WRONG PARKING,CAR,19
366,390,18,91.0,0.08142132198797514,11586.47985708998,5.055555555555555,2.6666666666666665,0.0,8,12.874167761111112,77.5407785,39.701646653408744,Thalagattapura,No Junction,NO PARKING,CAR,17
367,171,38,91.0,0.08142132198797514,11586.47985708998,2.3947368421052633,2.026315789473684,0.0,13,12.931522450000001,77.59254486842106,14.573839390071127,Jayanagara,No Junction,WRONG PARKING,SCOOTER,37
368,179,18,91.0,0.08142132198797514,11586.47985708998,5.055555555555555,2.0,1.0,2,12.988633716666666,77.55882023333334,28.7013759818237,Rajajinagar,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",NO PARKING,CAR,14
369,448,12,90.0,0.08044034220498748,11459.155902616463,7.5,4.833333333333333,0.0,2,12.945363625,77.58580824166667,17.011122240284514,Wilson Garden,No Junction,WRONG PARKING,CAR,12
370,401,20,89.0,0.07945936242199983,11331.831948142948,4.45,2.05,0.0,5,12.90582754,77.638866865,32.29197217675034,HSR Layout,No Junction,WRONG PARKING,LGV,18
371,600,10,88.89999999999999,0.07936126444370106,11319.099552695594,8.889999999999999,7.0,0.9,0,12.94699771,77.53211906,29.83205260177767,Byatarayanapura,BTP098 - Nayandahalli Junction,NO PARKING,LORRY/GOODS VEHICLE,10
372,471,24,88.4,0.07887077455220724,11255.437575458838,3.6833333333333336,2.4166666666666665,1.0,2,12.972286470833334,77.59390184166666,27.302187745366247,Cubbon Park,BTP063 - Siddalingaiah Circle,NO PARKING,SCOOTER,22
373,272,21,88.0,0.07847838263901218,11204.507993669431,4.190476190476191,2.857142857142857,0.0,9,12.946279980952381,77.58809498095238,32.4543457238908,Wilson Garden,No Junction,NO PARKING,CAR,21
374,166,18,88.0,0.07847838263901218,11204.507993669431,4.888888888888889,2.3333333333333335,0.0,11,12.91439947872559,77.63235129924996,49.41637611675389,HSR Layout,No Junction,NO PARKING,CAR,18
375,425,41,88.0,0.07847838263901218,11204.507993669431,2.1463414634146343,2.0,0.0,12,12.975016841463416,77.60412998780488,21.564108105461344,Cubbon Park,No Junction,NO PARKING,SCOOTER,40
376,303,17,88.0,0.07847838263901218,11204.507993669431,5.176470588235294,2.588235294117647,0.0,8,12.993537029411765,77.56799675882353,31.502812146743004,Sheshadripuram,No Junction,NO PARKING,CAR,16
377,419,29,88.0,0.07847838263901218,11204.507993669431,3.0344827586206895,2.0,0.0,12,12.875990993103448,77.61671797931034,26.58564196391285,Hulimavu,No Junction,NO PARKING,CAR,29
378,222,27,87.0,0.07749740285602452,11077.184039195914,3.2222222222222223,3.2222222222222223,0.0,4,12.986405314814816,77.73356517777778,38.521563402391095,Whitefield,No Junction,NO PARKING,MOTOR CYCLE,27
379,393,28,87.0,0.07749740285602452,11077.184039195914,3.107142857142857,2.107142857142857,0.0,9,13.039568771428572,77.58971244285715,21.371528322034912,Hebbala,No Junction,WRONG PARKING,MOTOR CYCLE,28
380,275,36,86.0,0.07651642307303688,10949.860084722399,2.388888888888889,2.0,0.0,10,12.998296583333333,77.58176956111112,31.468963541286893,Sheshadripuram,No Junction,NO PARKING,SCOOTER,33
381,138,29,86.0,0.07651642307303688,10949.860084722399,2.9655172413793105,2.0344827586206895,0.0,11,12.99945638275862,77.48876152068966,29.774969951596066,Kamakshipalya,No Junction,WRONG PARKING,SCOOTER,29
382,52,43,86.0,0.07651642307303688,10949.860084722399,2.0,2.0,0.0,10,12.917065086046511,77.50018434883721,24.141109635879086,Kengeri,No Junction,NO PARKING,SCOOTER,38
383,514,33,85.0,0.07553544329004923,10822.536130248882,2.5757575757575757,2.242424242424242,0.0,11,13.071037566666666,77.59252954545455,15.267274810684153,Kodigehalli,No Junction,WRONG PARKING,MOTOR CYCLE,31
384,294,21,84.0,0.07455446350706157,10695.212175775367,4.0,2.0,0.0,11,12.990580861904762,77.61214559047619,23.086081413343,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,18
385,281,22,84.0,0.07455446350706157,10695.212175775367,3.8181818181818183,2.409090909090909,0.0,11,13.04180295,77.51450875454545,35.57508759468595,Peenya,No Junction,NO PARKING,SCOOTER,21
386,221,25,84.0,0.07455446350706157,7812.0620901847415,3.36,2.0,0.0,11,12.937450303999999,77.492662016,58.503501986924434,Kengeri,No Junction,WRONG PARKING,CAR,24
387,539,10,84.0,0.07455446350706157,10695.212175775367,8.4,4.2,0.0,6,12.93250228,77.69644728,25.276198168145,HAL Old Airport,No Junction,WRONG PARKING,CAR,10
388,465,18,82.0,0.07259250394108627,10440.564266828333,4.555555555555555,3.2222222222222223,0.0,4,12.875879744444445,77.67136647222223,13.031912033448181,Electronic City,No Junction,WRONG PARKING,SCOOTER,18
389,351,24,82.0,0.07259250394108627,10440.564266828333,3.4166666666666665,2.0,0.0,8,12.992816241666667,77.57281324166667,26.244111796055915,Sheshadripuram,No Junction,NO PARKING,CAR,23
390,258,41,82.0,0.07259250394108627,10440.564266828333,2.0,2.0,0.0,14,12.937165134146342,77.62710363170731,18.60444968919396,Adugodi,No Junction,WRONG PARKING,SCOOTER,41
391,92,26,80.60000000000001,0.07121913224490356,10262.310730565412,3.1000000000000005,2.0,1.0,5,12.968450253846154,77.57774532307693,26.35853673936567,City Market,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,25
